0.5014068505270615,0.9985882950178359,60,4,450,70
0.991945186823945,0.8370411623867531,65,4,450,40
0.9845484610085373,0.8838713147818877,65,4,450,45
0.9575337915711644,0.941877706931164,65,4,450,50
0.8678733658069702,0.9871745650229035,65,4,450,55
0.719499667767777,0.9988570557282981,65,4,450,60
0.6159023744877999,0.9988067928788813,65,4,450,65
0.5189700865576841,0.9986261621194733,65,4,450,70
0.9926626439789299,0.8321043693799781,70,4,450,40
0.9848878080063391,0.8830866847775389,70,4,450,45
0.957519775219341,0.9500253091396451,70,4,450,50
0.8720775452285077,0.9900575269506875,70,4,450,55
0.7228024245831906,0.9988621242960973,70,4,450,60
0.6255812593162553,0.9987723218220224,70,4,450,65
0.5332536240395126,0.9986645047098813,70,4,450,70
